clip_name,audio_path,true_label
Audio_Moth_3_20250321_044435.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_044435.wav,not_meaningful
Audio_Moth_1_20250319_103948.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/55000_59999/Audio_Moth_1_20250319_103948.wav,not_meaningful
Audio_Moth_3_20250319_131855.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_131855.wav,not_meaningful
Audio_Moth_3_20250320_084158.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_084158.wav,not_meaningful
Audio_Moth_1_20250320_080203.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/80000_84999/Audio_Moth_1_20250320_080203.wav,meaningful
Audio_Moth_3_20250320_082507.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_082507.wav,not_meaningful
Audio_Moth_3_20250321_044908.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_044908.wav,not_meaningful
Audio_Moth_3_20250320_114301.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_114301.wav,not_meaningful
Audio_Moth_3_20250320_044105.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_044105.wav,not_meaningful
Audio_Moth_3_20250320_104437.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_104437.wav,not_meaningful
Audio_Moth_3_20250320_072510.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_072510.wav,not_meaningful
Audio_Moth_1_20250317_164609.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_164609.wav,not_meaningful
Audio_Moth_3_20250319_103346.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_103346.wav,not_meaningful
Audio_Moth_3_20250320_041947.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_041947.wav,not_meaningful
Audio_Moth_2_20250317_172130.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/5000_9999/Audio_Moth_2_20250317_172130.wav,not_meaningful
Audio_Moth_4_20250319_164843.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/60000_64999/Audio_Moth_4_20250319_164843.wav,meaningful
Audio_Moth_3_20250320_045453.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_045453.wav,not_meaningful
Audio_Moth_3_20250319_091655.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_091655.wav,not_meaningful
Audio_Moth_3_20250319_110152.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_110152.wav,not_meaningful
Audio_Moth_5_20250318_191027.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/35000_39999/Audio_Moth_5_20250318_191027.wav,meaningful
Audio_Moth_3_20250320_022629.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_022629.wav,not_meaningful
Audio_Moth_5_20250321_134418.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/115000_119999/Audio_Moth_5_20250321_134418.wav,meaningful
Audio_Moth_5_20250317_170806.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/5000_9999/Audio_Moth_5_20250317_170806.wav,not_meaningful
Audio_Moth_3_20250320_041405.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_041405.wav,not_meaningful
Audio_Moth_3_20250320_132613.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/35000_39999/Audio_Moth_3_20250320_132613.wav,not_meaningful
Audio_Moth_1_20250317_171015.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_171015.wav,not_meaningful
Audio_Moth_3_20250320_025314.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_025314.wav,not_meaningful
Audio_Moth_3_20250319_103704.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_103704.wav,not_meaningful
Audio_Moth_3_20250321_050432.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_050432.wav,not_meaningful
Audio_Moth_4_20250317_170757.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/5000_9999/Audio_Moth_4_20250317_170757.wav,not_meaningful
Audio_Moth_3_20250320_051023.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_051023.wav,not_meaningful
Audio_Moth_3_20250319_090001.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_090001.wav,not_meaningful
Audio_Moth_3_20250319_101852.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_101852.wav,not_meaningful
Audio_Moth_3_20250319_101258.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_101258.wav,not_meaningful
Audio_Moth_3_20250321_041020.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_041020.wav,not_meaningful
Audio_Moth_2_20250317_231035.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/15000_19999/Audio_Moth_2_20250317_231035.wav,meaningful
Audio_Moth_3_20250320_093034.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_093034.wav,not_meaningful
Audio_Moth_3_20250320_040614.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_040614.wav,not_meaningful
Audio_Moth_6_20250319_052114.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/45000_49999/Audio_Moth_6_20250319_052114.wav,meaningful
Audio_Moth_3_20250320_134122.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/35000_39999/Audio_Moth_3_20250320_134122.wav,not_meaningful
Audio_Moth_3_20250319_141919.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_141919.wav,not_meaningful
Audio_Moth_3_20250320_020817.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_020817.wav,not_meaningful
Audio_Moth_3_20250319_102804.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_102804.wav,not_meaningful
Audio_Moth_1_20250319_000812.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/45000_49999/Audio_Moth_1_20250319_000812.wav,meaningful
Audio_Moth_3_20250320_084534.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_084534.wav,not_meaningful
Audio_Moth_1_20250317_172103.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_172103.wav,not_meaningful
Audio_Moth_3_20250320_085143.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_085143.wav,not_meaningful
Audio_Moth_3_20250320_104419.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_104419.wav,not_meaningful
Audio_Moth_3_20250320_051411.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_051411.wav,not_meaningful
Audio_Moth_6_20250321_074802.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/110000_114999/Audio_Moth_6_20250321_074802.wav,meaningful
Audio_Moth_3_20250320_083101.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_083101.wav,not_meaningful
Audio_Moth_4_20250317_170633.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/5000_9999/Audio_Moth_4_20250317_170633.wav,not_meaningful
Audio_Moth_3_20250321_043447.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_043447.wav,not_meaningful
Audio_Moth_2_20250319_054320.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/50000_54999/Audio_Moth_2_20250319_054320.wav,meaningful
Audio_Moth_3_20250320_103455.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_103455.wav,not_meaningful
Audio_Moth_1_20250320_040109.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/75000_79999/Audio_Moth_1_20250320_040109.wav,meaningful
Audio_Moth_3_20250320_035132.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_035132.wav,not_meaningful
Audio_Moth_3_20250320_081625.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_081625.wav,not_meaningful
Audio_Moth_3_20250320_051538.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_051538.wav,not_meaningful
Audio_Moth_2_20250320_053614.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/80000_84999/Audio_Moth_2_20250320_053614.wav,meaningful
Audio_Moth_3_20250320_112310.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_112310.wav,not_meaningful
Audio_Moth_3_20250321_035205.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_035205.wav,not_meaningful
Audio_Moth_1_20250318_014845.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/15000_19999/Audio_Moth_1_20250318_014845.wav,meaningful
Audio_Moth_3_20250320_091355.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_091355.wav,not_meaningful
Audio_Moth_3_20250320_024720.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_024720.wav,not_meaningful
Audio_Moth_3_20250320_040917.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_040917.wav,not_meaningful
Audio_Moth_3_20250320_043732.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_043732.wav,not_meaningful
Audio_Moth_3_20250320_031420.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_031420.wav,not_meaningful
Audio_Moth_1_20250317_225348.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/15000_19999/Audio_Moth_1_20250317_225348.wav,meaningful
Audio_Moth_3_20250320_042323.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_042323.wav,not_meaningful
Audio_Moth_3_20250320_022741.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_022741.wav,not_meaningful
Audio_Moth_6_20250319_104158.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/55000_59999/Audio_Moth_6_20250319_104158.wav,not_meaningful
Audio_Moth_3_20250320_102213.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_102213.wav,not_meaningful
Audio_Moth_3_20250320_023641.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_023641.wav,not_meaningful
Audio_Moth_3_20250320_010123.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_010123.wav,not_meaningful
Audio_Moth_3_20250321_043947.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_043947.wav,not_meaningful
Audio_Moth_4_20250317_123606.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/0_4999/Audio_Moth_4_20250317_123606.wav,not_meaningful
Audio_Moth_3_20250321_050044.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_050044.wav,not_meaningful
Audio_Moth_3_20250319_084346.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_084346.wav,not_meaningful
Audio_Moth_1_20250317_172542.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_172542.wav,not_meaningful
Audio_Moth_3_20250320_043411.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_043411.wav,not_meaningful
Audio_Moth_3_20250320_050359.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_050359.wav,not_meaningful
Audio_Moth_1_20250318_034742.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/20000_24999/Audio_Moth_1_20250318_034742.wav,meaningful
Audio_Moth_6_20250317_172350.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/5000_9999/Audio_Moth_6_20250317_172350.wav,not_meaningful
Audio_Moth_5_20250319_144859.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/60000_64999/Audio_Moth_5_20250319_144859.wav,meaningful
Audio_Moth_3_20250320_095904.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_095904.wav,not_meaningful
Audio_Moth_3_20250321_043738.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_043738.wav,not_meaningful
Audio_Moth_1_20250317_173027.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_173027.wav,not_meaningful
Audio_Moth_1_20250320_141833.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/90000_94999/Audio_Moth_1_20250320_141833.wav,meaningful
Audio_Moth_1_20250320_023900.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/75000_79999/Audio_Moth_1_20250320_023900.wav,meaningful
Audio_Moth_3_20250321_041532.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_041532.wav,not_meaningful
Audio_Moth_3_20250320_020305.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_020305.wav,not_meaningful
Audio_Moth_6_20250320_104920.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/80000_84999/Audio_Moth_6_20250320_104920.wav,not_meaningful
Audio_Moth_3_20250321_032453.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_032453.wav,not_meaningful
Audio_Moth_1_20250317_173209.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_173209.wav,not_meaningful
Audio_Moth_3_20250320_045329.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_045329.wav,not_meaningful
Audio_Moth_1_20250320_015600.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/75000_79999/Audio_Moth_1_20250320_015600.wav,meaningful
Audio_Moth_3_20250320_093555.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_093555.wav,not_meaningful
Audio_Moth_3_20250320_103234.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_103234.wav,not_meaningful
Audio_Moth_3_20250321_050938.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_050938.wav,not_meaningful
Audio_Moth_3_20250320_014053.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_014053.wav,not_meaningful
Audio_Moth_1_20250317_170327.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_170327.wav,not_meaningful
Audio_Moth_3_20250320_030614.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_030614.wav,not_meaningful
Audio_Moth_5_20250320_173341.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/90000_94999/Audio_Moth_5_20250320_173341.wav,meaningful
Audio_Moth_1_20250317_170136.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_170136.wav,not_meaningful
Audio_Moth_3_20250320_045405.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_045405.wav,not_meaningful
Audio_Moth_3_20250320_112155.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_112155.wav,not_meaningful
Audio_Moth_3_20250321_033544.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_033544.wav,not_meaningful
Audio_Moth_3_20250319_122752.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_122752.wav,not_meaningful
Audio_Moth_2_20250317_170003.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/5000_9999/Audio_Moth_2_20250317_170003.wav,not_meaningful
Audio_Moth_3_20250321_043517.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_043517.wav,not_meaningful
Audio_Moth_3_20250320_145552.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/35000_39999/Audio_Moth_3_20250320_145552.wav,not_meaningful
Audio_Moth_3_20250320_031141.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_031141.wav,not_meaningful
Audio_Moth_3_20250320_014044.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_014044.wav,not_meaningful
Audio_Moth_2_20250317_165200.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/5000_9999/Audio_Moth_2_20250317_165200.wav,not_meaningful
Audio_Moth_3_20250319_135813.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_135813.wav,not_meaningful
Audio_Moth_2_20250317_170100.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/5000_9999/Audio_Moth_2_20250317_170100.wav,not_meaningful
Audio_Moth_3_20250320_030832.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_030832.wav,not_meaningful
Audio_Moth_3_20250319_114328.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_114328.wav,not_meaningful
Audio_Moth_3_20250319_134119.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_134119.wav,not_meaningful
Audio_Moth_1_20250317_200530.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/10000_14999/Audio_Moth_1_20250317_200530.wav,meaningful
Audio_Moth_6_20250319_061641.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/50000_54999/Audio_Moth_6_20250319_061641.wav,meaningful
Audio_Moth_3_20250320_030132.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_030132.wav,not_meaningful
Audio_Moth_3_20250320_015117.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_015117.wav,not_meaningful
Audio_Moth_3_20250319_094758.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_094758.wav,not_meaningful
Audio_Moth_3_20250320_111922.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_111922.wav,not_meaningful
Audio_Moth_3_20250319_110149.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_110149.wav,not_meaningful
Audio_Moth_5_20250320_101335.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 5/80000_84999/Audio_Moth_5_20250320_101335.wav,meaningful
Audio_Moth_3_20250320_040014.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_040014.wav,not_meaningful
Audio_Moth_3_20250319_095328.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_095328.wav,not_meaningful
Audio_Moth_3_20250320_034456.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_034456.wav,not_meaningful
Audio_Moth_6_20250317_172826.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/5000_9999/Audio_Moth_6_20250317_172826.wav,not_meaningful
Audio_Moth_3_20250320_032953.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_032953.wav,not_meaningful
Audio_Moth_3_20250320_031950.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_031950.wav,not_meaningful
Audio_Moth_3_20250321_040559.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_040559.wav,not_meaningful
Audio_Moth_3_20250320_072358.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_072358.wav,not_meaningful
Audio_Moth_1_20250319_172930.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/65000_69999/Audio_Moth_1_20250319_172930.wav,meaningful
Audio_Moth_3_20250321_040511.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_040511.wav,not_meaningful
Audio_Moth_3_20250320_020756.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_020756.wav,not_meaningful
Audio_Moth_4_20250321_062003.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/105000_109999/Audio_Moth_4_20250321_062003.wav,meaningful
Audio_Moth_3_20250320_092619.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_092619.wav,not_meaningful
Audio_Moth_6_20250317_172759.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/5000_9999/Audio_Moth_6_20250317_172759.wav,not_meaningful
Audio_Moth_1_20250317_172427.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 1/5000_9999/Audio_Moth_1_20250317_172427.wav,not_meaningful
Audio_Moth_3_20250320_021435.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_021435.wav,not_meaningful
Audio_Moth_3_20250320_041353.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_041353.wav,not_meaningful
Audio_Moth_3_20250321_033638.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_033638.wav,not_meaningful
Audio_Moth_3_20250320_022735.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_022735.wav,not_meaningful
Audio_Moth_3_20250320_050753.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_050753.wav,not_meaningful
Audio_Moth_3_20250321_051317.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_051317.wav,not_meaningful
Audio_Moth_3_20250321_041605.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_041605.wav,not_meaningful
Audio_Moth_3_20250320_040705.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_040705.wav,not_meaningful
Audio_Moth_3_20250319_102628.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_102628.wav,not_meaningful
Audio_Moth_3_20250320_070125.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/25000_29999/Audio_Moth_3_20250320_070125.wav,not_meaningful
Audio_Moth_3_20250320_040114.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_040114.wav,not_meaningful
Audio_Moth_3_20250320_044502.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_044502.wav,not_meaningful
Audio_Moth_3_20250320_014935.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_014935.wav,not_meaningful
Audio_Moth_3_20250320_033541.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_033541.wav,not_meaningful
Audio_Moth_4_20250317_170233.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 4/5000_9999/Audio_Moth_4_20250317_170233.wav,not_meaningful
Audio_Moth_3_20250319_093228.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_093228.wav,not_meaningful
Audio_Moth_3_20250320_005744.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_005744.wav,not_meaningful
Audio_Moth_3_20250319_103655.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/0_4999/Audio_Moth_3_20250319_103655.wav,not_meaningful
Audio_Moth_3_20250320_020526.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_020526.wav,not_meaningful
Audio_Moth_3_20250319_135246.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/5000_9999/Audio_Moth_3_20250319_135246.wav,not_meaningful
Audio_Moth_6_20250317_172202.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 6/5000_9999/Audio_Moth_6_20250317_172202.wav,not_meaningful
Audio_Moth_3_20250320_102534.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/30000_34999/Audio_Moth_3_20250320_102534.wav,not_meaningful
Audio_Moth_3_20250320_034353.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_034353.wav,not_meaningful
Audio_Moth_3_20250321_041750.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/50000_54999/Audio_Moth_3_20250321_041750.wav,not_meaningful
Audio_Moth_3_20250320_022411.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 3/20000_24999/Audio_Moth_3_20250320_022411.wav,not_meaningful
Audio_Moth_2_20250317_171924.wav,/Users/qian/KWF/Segmented_Foldered/Audio Moth 2/5000_9999/Audio_Moth_2_20250317_171924.wav,not_meaningful
